[32cBZcCYWscNUI3vjL6G3H1SqGfY9hS3zUShp6LTzYZVvrzeEDIZFe] esta na tabela, timestamp 54
[IQGlTTq9eHVoVg4BjTAykAS5QW1F71D80xVwUMhAzgMsIT1DriNd8SEJliHLqep0sBcS1MAailoXU4qs51e86F8Py1viBizYvUD6SRPBQcPR2vanFsZc7C5UM88RjlRnPlNFgMRY7bVBizCO8HfOOxnyBbl715cvqnkRlhjiR8GtAhQiLjJRxZxyFrls7V3LMzyUE7LkmDeIwP64jv5D1ZbwB] esta na tabela, timestamp 32
[TNwX3b] esta na tabela, timestamp 6
[RxpMn8irObQ6uxaAqGIZmMr31TVMQHGarEx7BZZRdu3XjnoHsH1KZi8pz7gGbN5LgttbJsqN3h8sh5A4hYmi8jSotwJ] esta na tabela, timestamp 15
[u2hrKPFT1QxQfkjQ8EeydxtMba7j9g0VExPnJ7u7Cg] esta na tabela, timestamp 29
[rNr9YUVLhg5PAGi7MmJk7nnvzvjDIyRJzAP8wE01a42twGcHYSN3LM8SUISF3dea6S9Z8hZgb4xDWcFo0PW3detcpLkWhPmTseEargwKl9rstvYhf3zVc6uXKyBSoxkCPYErK9wZjz94E2ilR6ubkeX8DoSKosAQEnVxmSZzTQwTkRHjmkYY0X9U] esta na tabela, timestamp 10
[g4pVrIRCK2fTjYgeaXj2iQMnP3WWD0r622e0zlWtpE6ClwA3KgU6bnUAONF4qqV4XyGRnY3c2cryg4bzcgFLBDul0Nydm0ltLU8NasZZGFGn6qhFJSXqVlwj2jEB01a3PJsVeDt4ggHyaSrz2HfnwU] esta na tabela, timestamp 30
[0NESGxCJJOPF64yj6KfKNNZ9ZKxcEpqBULp702KxRicBQ0Zz0UqoMbF0vPed6XJftbULyHZ4YNrHt9PYqDPRd6PGfLQhXC7XLpb5ok9dCa9ZEk5miuqH8XwY2UcP660D6wBWpTm0i6rN1eBLSJVJDG0gsc4yZBeMrNNossKuZtstLuF4il3YVXUD6EdwxVPMzgFTheocOXFU88SYae8Ex] esta na tabela, timestamp 19
[V8SQS3e20prrQMF77q8XQ4aWJOZqs2Gm7e4NFkwQ0N2UzsblDltSnRSLbp4iJaR8IXpRduljR52YFPEPXSPiVpPCIZLl11JHYl70S37ll17yTyTcziOpzJkZwQNlHZVTPY0Cqe3Y5AWwbBtpsCFT41SkvhBm20Cv59cK41yfXdV6tNC1jtu4i7RFOEFzEU2bEZnGfKrwpEcxu03WBtWHFhaIoNl3FsFJZERnQLXxGjtbP] esta na tabela, timestamp 25
[G4h9GBM2NU3QljS0KAB6v1IxnodrNVowGn65tMHxbStyfGOL7DMM23MPR56tb277qbJIxQcTSfohVAasHv5tFDpJwVvyYW4Js7cfhQooFghz9pnaKzujbXqUQArebnKKoClneUNKkyuYD5Fp7nmfDkxXzlFCxrU7RpcSg3QHYm9MePvDXnm0v8WIaHmfQxSTwoGwY4q6Ar2EEpz68mEH24ifM29pT2LKb] esta na tabela, timestamp 20
[YFNODTkQbp92LU5JhmFBA7brMbtmTJ5gbD3DW1ptmom7EL8vSLkEDTUeQkkNR7WgQc0dGlWeawijGyVJWkNqRJvBVQtIRoRMBBKlx1YvAySLe8ESjDtBodHt0JclhYr7STmqqExniXVvsdJAoWFJHG3svGMzDwBzEEb5TooCGaVu8n0ympqPkLf] esta na tabela, timestamp 18
[MwJP3yGD0WPKtSRF50ejdyUqkpCIktEEDPKZSGh7wJa3Lwl2MQR3vGT3OBFJ6LD7aQ0Vrwuvgw12e2Joj7z4vPAkRVgA2Bo5lD4E6cnVXI2g52DR9zaU1F3iUq4D7198FctslbPLS6LUd8KSA0cau2oKpmuIJFQhZ9tAMboOEZkM9IjYM0DxCBUEf7lK2bm1SV7QPyuW5fct4Gwg7Rm6PvTcCaxEBfE4brbMLc] esta na tabela, timestamp 14
[drZ4VjuuAq] esta na tabela, timestamp 24
[H3mDfcnQpOVxluHjn2RMmjNsEEKCDeCXAu5tMwlBNluTku8uchC9EF3uTzQ2eXXxGZo9CV0mLzpFbnSrQVw3G] esta na tabela, timestamp 4
[9DgP3p0WbBTFtwrRnWREreOrAECO0lSCPpcSsvATY5dwigAnoFpyD56H2lgJXY3Xb8mFrYuc3D7GbzP7he5Yc64SW9Rmz4zwkapJBkG2h9btkCpgillVEFJgJzhmQswKbnwmB6CZcKaLtYTvbFXbFSX29GTafXAw9SmZoFaAyZ] esta na tabela, timestamp 28
[PyHIv83ye0wPttkw5yrd7H0D5rrp3SDAgN7b8T1y9i] esta na tabela, timestamp 9
[1lpKcu1MFBwlgTa0RLEfdnhe9iGKqHAe] esta na tabela, timestamp 31
[QqFimtOTb52ILZX0y1CCVy72OvXZu1zceDX0dx9bnz0O3CT1KqLMbhDjMmnplJAWGYgRNa42] esta na tabela, timestamp 5
[gAj4X511z6QPvgk3SYLyFjtwkJa9cfhVMDY84uUpdnu3KZG9GYnmwTX88o2m3kgGDSE6hKwVIgcTGt4GZjk6TsWnvgoo1l927Gw2zhpjlvduNrSW2J2OBzB404xNzB31RZ1YES9G3Fwm1eIMnCV7FW14Dsq7KJmx] esta na tabela, timestamp 3
[nIKvlN9bV5dwTh2gSo1EOiXgRrxBJ23v9mXeA8hAI1KLIvlS6EIdsD5o2S6ktsmaItRd0JZru0cfyObOyofhbL8XQe4d67yZqmwYO3lOu] esta na tabela, timestamp 13
[JZ0bKLqiWNjXB224B4zugBXKXEeWrjZGdGlKEXql131tpYzSeXUAEvTscwkvLSoaj0dfGD9p0wZrnzW9A2BDHhZixjipLJ9mS6iZFehb66oFujvpt7zxmj3hmfFbDpdArtQRQzJa6dzDRhiQVsBLHunlL3zBhoUS0j3Z08ssoUYktlvnANj2sal6Rg0DYx3USye1jDXVJ9uMejJZuFP93JR] esta na tabela, timestamp 0
[BGXiFa6v4P9l8Ba38IFL1NTPokY2wdyGsruXXeOqzESZ1sJgdD9IsqNAVWwsqc0gbDtxCFDR5ydGHlSO5gNIrufp2htjgsBvZ6frrmidkqGLqa2JfyWDJb] esta na tabela, timestamp 27
[kk7VARLDDyzL0gUdJjdSdogYqc1AlYYdy6E2xxQO2uBEdz11Rks9TuLDdl] esta na tabela, timestamp 16
[VzJ6MUteFY46b0xK3tyeneciBWlmzWAPyPBn3F2iVN5mMUyg7SnTDItVSLz3lvoId24pbR9vUpoURTtPvoGhqiHSe0zsyusmToTpi1nNkwXrV89czCVTVuKcDQFw] esta na tabela, timestamp 22
[aNsSD5MeSsiBBtq6s8Bcdpm9duFmWbxU3UHTelqJaMnCjF6] esta na tabela, timestamp 2
[TSTBDb3bwNqwfkkSR9F8irIC0oQk9CPQYkvbnZqRYBAHwTckOr2IVG] esta na tabela, timestamp 33
[0AKNO84QHWHNQT4] nao esta na tabela
[XonlIG7aN9rOYRmhv1DwgPc5yuNL6vpNDSd76jmrUwZWDRgjjicb3hZAtKl9wG4HaWdIm7GL2i0DuYfQ3xeUJvxWSOBgAWUn4Nqi9RnIXx6NobtsI9vLyhXXERNvIJvcRBJitYGxRNvEjevIkJEhiy7vAldwwuNyFdrpElpwmT5O6mh7lJhF58ufcQBpwpokbmUWXAAjIboCD] esta na tabela, timestamp 3
[POlHhIXtEQX0Zymvo83r] esta na tabela, timestamp 5
[PQzEsz7jOUlDdl2p1A436JRy4OFHvUGSs6Kyu5w56ggM02RxuvkKnrcqT2CrVlFqEYKzr] esta na tabela, timestamp 60
[1QGpZ71HOheNItGZuQcrNY3SIpVGYjBqIPv5tWC2NjVvw5wQCYTSNRCsn61JLiUx1gTbHSgkWTOCN546k5Qi7ZDFBtvr4sNLyyMHNeiMFzKYvAacV7Ww9ucvk0NqUfGTYn8PK2KN1dAvRI3ktkDNJiTMfMe5EScQ4YHtFXkeIYhWdjecBBdZUIj3YCtOGFvWRNufEJVa8G2HliQHAPuwEFfh7uLdUrX6oVnx2pfMS8ruA5iP6] esta na tabela, timestamp 27
[qyJXewmFtQnXFEC7trwU7q794sxUcraIDqtL] esta na tabela, timestamp 62
[1k9QthSm5QvpDrrDPksisW7EZri8nlzZS5qPR80RgdEkGgfAZ0K7VmigT2Y6F0nLoDle8Y3WD0greKpXlHcpbwZrTWIKKVSnDZetWGukTZ0O3FRB3SvN0MTXViX57sv2kSm4CjlaYnR03eOhclifKrypOgUqcjsblBBJXmxy1Kjpl1QQz89dzKnPXBm8CF3Ky3N9A2lREp8HuwobOFsxW1n] esta na tabela, timestamp 12
[U8zrkllp9AZufcec0oWl1zq7CWJ51KoCSqqAJqaxcJAGCnq0CvbrF7kDIpKOK4SMKwIe2aWTRYeTL9gaJHRGhvvJkmO7VIJvbFZBHE4bPmWv4Wq7yRSrxSwtGSqonheKmFWQnbmDUj7GYqZRpEqcN9BhXbX3lniOiWyG9UKbxCpTtSLaMpICWaXhkZHrZ0VwmpVVyxOe97A] esta na tabela, timestamp 40
[5qsVKlriayRSS5ZTtYIJnG1rJJIc6vsvhzbzpLXaAGipXR9I0f4OxyUnjg1GSQ6VlHzunCp6V8iwHAx6EJWhUjb] esta na tabela, timestamp 54
[bLwwOHULn1oC9qOFXpdFIQyyQdqHJbIpBW9WpOBsw7tyFLZNOet8oo88VzW8OIqrMHBdE4CkpLdTUc0eNhobGcTCZMLeq1LLjIf3TCS8ovlxgdYvkopcJkKnNXiBmaPRWyas1] esta na tabela, timestamp 20
[3T5QIxovyiGWttnSUeDGms1hhSYY4MllAQ43UZfNXASOlIYP1Es2VUgwILRVciBJpobgFrTwKv5hvt5MeE] esta na tabela, timestamp 14
[r9JDs9n2npntjOI4d75EF5o5eE0cl5fbkUvIBOLLLTdC4U4T6nLMOgnOTItwVQtM2Z9Y7KQgHahHtnZlPXx1MEY] esta na tabela, timestamp 15
[igwh22aaP9XMQtPqj0pV2jwNUSrDP8FPzXQKbMb8LfpTux2L415hbsaFdJboiVnrrPcoWJjAxnpdKhpnH6J6E1iRUldg3ZpAanb8frHLlqSzFKzkW3riJOckBMlVQW69kZpFW5cLK1NPc96lddiSL8x5y53u2igltceBV64oyZwm9q1eEvuQKQVJK0aUdXuOKrefwPme3GfX2GLWwqzPua6Ta0dePQ3A6mo0sLiEyG] esta na tabela, timestamp 39
[tQZuk7uqqItnqYcKrD] esta na tabela, timestamp 2
[2u2IzNFu7l9AFaodrNknTTo117ObN2ILI7XfdlhyHgkTSChwCKI5ZcoQAVztYpshhk1cB45E89fHWkIneFuj] esta na tabela, timestamp 49
[EdQcQozbJouDi2OnHhtO4gs1Z99FyLc2QxkozqCICtmBJwe51wXXzfugv1ZNwfrlq25kwh3s4] esta na tabela, timestamp 13
[jsqENQJUVjBeDhI9aBRM0n3LooQmG6ChxxtRG2LKMQpfOzMkuudmVYZqotTdtFMF9Fzpl4PhSEaT38IZ0Fw0zv7RKMJ3XwFnTG3qn3JF5N7ZtcxM0fuOjHZJVKnj0oKspDAqIWlMkGpeSmhIyYvwz8vuXZcsszkplcrxNYT4EmdHAZdIGR4WDvs9CRTlQlG98LDqYea1VELwkQtZJRZXjOXrypzHMhTAiNYXs29zcImTd7M] esta na tabela, timestamp 10
[8VuWADCJ8JnfCwMWONgaAVlxlP9PjyHOQQ7sBbpBk2JTp6MHqnPgTNTGo0AdNf9qprccvV4aLWZQhGky3XgghZ3RQqNy30m1IBRhHsZEcEYkixYacdbbRwS5GwkoYd6gwaLPA0Nyrdq7ine5A4eSkY9TBR7UeAlcguUxU2dyt9vrJ5xFfQWwEQqPj5Ee1hBkjpmhIZt9qehlNB4Gr8NsSCCm604M5CkL4QahwP1hboPynXQ] esta na tabela, timestamp 46
[qVWKiHduVNPHKC6PN6Iqh0mEHOLfFxedPDLt8tBo0XaA4dU9AOOR7z9supwAtvpKXiL8bcBkHYGApUqCbnukISiVxaJFlXx6YraFG82iUcW0sZiybL6rYigN2kbFuULiddhyshhSiNGyqFXREdKhIY1qZYVRstETMWCgVRTyPhXKn6jgO2jufZi5xhHl3SfLgMwCq3COpmLt19fmISNwJHQ9HR5j6Yak] esta na tabela, timestamp 19
[Q1bncBsHMbN9mxjfgserkIbq59kWf7oh7ChZ0tG7AsJxeHrmZG1lgNp9FmBuDeZau0d5WVJ4B7aYJYnAApYq8YefwepLMXz9ZUnagnBNinZNoEU6N1vdexhca3FAm0MX1DTE1rGP7tyMLXuO0nwvpHIU8lofXszppph5obUWkYP2R0So2zgyBziS8iAMsaGSxpoK62XRYE] esta na tabela, timestamp 7
[Fdn9AnNusibaACxsdpzSE9PUS7TVRKOtVEZZAPIgJVICjdT7MbbANwx25zuwSFH9waXgbLflN66VC0vzlLykZmffTuWBW5rnUHfMXcm80I7z5mXoZr9EpCKule8W65lKwa8mMKJafDrUyqUH282kRID98xGtYZQ2CXbS1NhKqiibmiyMXpwpONzc13kRytYtdblYVijf1UgzyodI] esta na tabela, timestamp 58
[X6WRzZCmgvJeeL9FeD4EahcIPeYFgURLpm9F3RR9oUzDNt2fVWKqjiGnFJ4qGNMMXuw9glAkagzJ01Ut1o9isSy68pItDQfMLFzb4mNwowxxoLajYUpRvNwNB3ocWy00kCu6SuZZSlBItWWPdeW14lGpnHpTITqZysHBthWOvnxeDyBoKDXnS7e27oUwl9e5N2UuxZ6TrDl1TNHesyeyLdsYCWZPM2OEYnBTK8yK] esta na tabela, timestamp 22
[Ezi4834VwSXGLrYOyYytOJ9s84vZT8VnlVxm5jd2I2cz6uGJEglj5skfIwKBbU5CHuuNgQ1lquuQNNjOI4ChbGa01rzh6jJ9] esta na tabela, timestamp 52
[l3A7Ou38KnSYCPic4o00h43N9t8FhUnzWcWhRiYdnK77C62VrPYfcfJS5pJltnHyC6frkOxDvsp6ieESSiQ9sOuvOkuoll2MWsap2R9Nm5HqztYTlFvUJ5AAKk6MvcUFgeQ73OB5eTAUyh9Mli0uifTUyjfr46ataSc0D83VM6yAVUeX6qEq46AxTnP4AFoLKxe] esta na tabela, timestamp 51
[IUk9GBvmbRhen5F7XlUpXSqv7AOBolOuMBAeTXb3ta96H4L0EwOoBwM5FZIgYEYJIWOmgaIc28WnTDZOvDFf3Cw29dylURuirJXOqsFSeB8bQEPXY4AfAptDJ97ghELQDP3ppLbQgE7vRqK2TGls7kpaFkjyyJeYkN3LEOVtA95IalJ] esta na tabela, timestamp 17
[wecDhc1jS9552l8Actr5i7T6IAubb2jeSUsykISaVDJatSMmJ4axYRnvMer31wTzFscRE3jzV] esta na tabela, timestamp 66
[LC9Wu5KamRghZ8BC6lO6TY9mF0jhziBfQXBWbep541H0kWXcsnedQgcbWbSv5RyRQrXW5BReIeMT4eKKuCvcF90Jm9ZApArVNUtMV0j8zcLb8ty0nhlVqpLyihLmgJ] esta na tabela, timestamp 9
[Mx0tWirUAtwfn3XhqXKW3W3SPg9hq2MN0l2FUvl7s0QnfEeA6Z2XavguBRXBLYklbUGk5LDTHdCzspRJIDt7fzvfjrgZnnmlUhKy69BRbhmY36FRer1E0NBx5MZw3oX20LPlAxMv1vGGt2CJ4icXlHYtfO62LRorK] esta na tabela, timestamp 38
[fnEDcxEnUuqkHT0dK8jI2psduiG9ImuWv6OwYaXybWYUXzUmkyZwYiEcEj3V1WKq1aZoiF7btVFOLcR1N35vEFq4icKx9y8S7KgZ4OMzh3A97b3y18OAMBgG0Tfo1QIFv1xI6goZmCxbsdwFn2rqIxSrHPuPoVp13eXaX1ArPLNiEGSEXVYM7jQzjGlMEkGh] esta na tabela, timestamp 34
[w0bHpBg] esta na tabela, timestamp 26
[nfcjQZpjPThzqj1wK6BjHdEmtwmyTcsqppSKeVggE30jYw776lSbOOMpVQGI2LuShxTiwt8JR13hw8HZr7eDuWdmMys4KYqdqZm84xMEynrBH20IidYW8FNFEc5hPV0BRKABv8MrwtvYQ2pmCfC3UHZzE5zgIuPeME67axYWVRKihFj4N0nZxlrQj4el1Lr2pJu8ygNm8ulBw44O4M2Wumo8yi2phdKB] esta na tabela, timestamp 29
[CuVSuxIA7RLVyvt] esta na tabela, timestamp 36
[acr4VpTHPFbumgBTIYcL8r6p0WaJbyjMW6SfcmMn6iPhPKwwukjQ97o75zCwlBP88tUMnKk74d3dQq2HIaRNxLtwtM4K75No1J0TvQURF1Rf8ZEgeSfNz586ia] esta na tabela, timestamp 61
[rlmIwcBExnvu7p6jYLx5CByIRfWWTYjtkupSulk3FHRQQJRgRH0qgILj4IDQIRK2ZEptldQLziRjqakJMxwDnhOxqwlvoQ6j2AQ1aV0KMvCMb935sUf0qqWFtxW2sXQTmeiui7CnIRCHgKDBDAAEa6aI486ZClPBMmpz69KE6d8P0ADBPtw1NlDc5] esta na tabela, timestamp 32
[1vWoxjBj6H871YVnSVyDRyc9nmHB3fsMlq4cMbCh0tYgYmSYHCJHcbFN1RzDO8jobmW7jM0B97R9TgXYRXEPzDcKcTrYocbkvfjI3duTK8NKpJRoP5S9fm1aO91nWVVepvjb9jc506wo92cuBhTrdivIjdMz2Fh7aSu63eK7KupHKejV3ea6d2CMj3lepYbQ3kaQ1KtoT84Wx2363RZyUAfOjJumTwofYQR8UkNGv9XWtUjy2] esta na tabela, timestamp 31
[CiSpGtQu3J0LTcA2T0ED3hB5yRnaUk6bPpRrrLOVWk69tCcxz39BV4nBnrSiUSV41pz4tSLFHTNfhq82iP7vEmU80xjs9HzBQ2Pv7TWktfquLedMTKgJnUe7HqBSxKGMLKfFcAjWflHBEbc42YZF] esta na tabela, timestamp 1
[7wWesLeeqNVKh69KBX0b1sGsH0OSkSY5QPCJByf0Ygv7KAQsVEgaemZHMIJDew1aOSLLbIS5ZfKKVrhjAKZUxn9jn8AohvViQN4EHw6c8zsyqoeJCWVxgxVjpYsEP5AtlPQ0u8hvpz5Uc4AKC7cmXQTIZWZSZ2lqUUIAq6kkytrdK3eMstYlQWoxKektoNsAONLUWlpF] esta na tabela, timestamp 50
[RNehEpGYKqPnhK6JrrXQDL2sAVWqsIL7EvMthLwnwGiWQ8YPdU9Dl0gCZDl2P3w7zKS7ht1pqf8WG6OXSbDORHgVV6COmW9F] esta na tabela, timestamp 59
[tn8f5v3PpS5m] esta na tabela, timestamp 67
[sDyBMGlUzXaRonQrZOFf211hzWW7bIABQXLlhUQ38wPJ5gq2CuBT8RIH29Spy56BuJ3gbVkTvoCVMD] esta na tabela, timestamp 45
[nJvBfK0wKxO7Zx4M070ol2qDwULnLfGpRufA3mmxaduVdmnpOux9QvIpgZcifcOaYtv4Jmoz54cDBynstqsn5KLHyRNV3Ignvsl76Rpv83REOwGTSUOpO9VNeYqXP] esta na tabela, timestamp 24
[EEnvVhEzdpMzCNdRzrXaiPIfsoxbwzvewlbnzWNLr9HhQgyyIQ681T6NXiwpMFSrvP4QxfRaoifMVcqFCpKJ7B60iO49nZeH72SweVRHbd8zYWnR2LjUA21bcspTDVnAzHKvtqXgpPwrQQRYmH7TDBIRXqKYOlCpzQbgQrqlrIkg8QByLAtzet2yV1rAmrHDZ0Qm07U8G8ngrhPbhTOIgTB9Oo2OBr97pJqCSOLr] esta na tabela, timestamp 64
[4Lqd35ZSZYkGbGSyYWompzXOy0ZNzNpePGxwKBr4LteIFBmCkyUj2koxBUudxUwal9fKrnOQwawmmTdc6W3Muhhm884afezeaZbQkdzeAEEEvrZve9z2TlNS06pqEm8avwU] esta na tabela, timestamp 41
[TY1yH5WJgGOk3ucEhcW5HzBEuA1Tsyndy0K37k5r06O2G7oynU8EsvuBtgvneinYpROPFy5ZYSW] esta na tabela, timestamp 56
[lWdeqpVL2WyJrrdwNhSFFxnMOno3gbmJM5Wa1OeUTUOBH9vtx7lFjF8jWfBpRfRKNwZzAQyxNtxTW9y0vFkCwCqiIuIMfpATRtO9kzipNZS4Cy3DDdA3kVZH2H5i1x3bDK0DgwssA2DEZxM27ZPqrqZXunaoSfCOWsXNaMohHD7VFmbFmwwVYTz41X1qEJIFn6nQS3E7UhBJEa] esta na tabela, timestamp 55
[vyGjnu43gNOOW08AivvqrjGrB4gDNoJyNJGczGKCSVPZ6YFfI6lNREOkG] esta na tabela, timestamp 35
[Hxc5jcG8tY8TBdTFnZK41lwx3f1X0Hcv92gyqN52TBxrhxxycbB4V1MfVLWxbtIltnC4DxlyGxkzPdZXldwcUhqLVTr8KQk8rQIoIORPAugXXw5Qz0MZwk9mMhAumD0blkiYdtQLwMQgpdhuL] esta na tabela, timestamp 65
[xPYiHkHIgDZQtEr6TgNPITLrvELSiG7Fq] esta na tabela, timestamp 4
[rrs7sMyHvr18dGxTedbIrQvYkAJf1ezfBsAeEeTr4Th3r89Rmko8Nnaa2yF7nzUmz4dTQTSgAO7VSKBKWRLKAgc25d9ZI6q6nUkssnTNC13tBfhDbAFcvA9WVP7MsSPG7QUB9VhfazkfczlZCjg2Jnv3bnGkA9] esta na tabela, timestamp 44
[hHwoyBKz7fN8fLSPsN1XUswgwnRAl3DQMk6zHxf] esta na tabela, timestamp 37
[JJ1fsgB1tN5Sx3LdkEfsTtgkPZwFG7LtEYKeeHUXZRaOvhlWkeMohCubO79Oldkqz] esta na tabela, timestamp 48
[ekSQ6sOx37n6pq7OU3dPyPvajXTxJq] esta na tabela, timestamp 33
[wL4jccjmXAacLr3] esta na tabela, timestamp 28
[riVSDT0UguGafT9inBosnT0HXLxVxzYbWAp0ylyEHi0p1QS9kS3N9I8r1WsLHtk8SXsWufqK1s79PYOehX4VT8q8acMoe562n2art9ipmoUqjhULsjRXFdHmqVZ8AlnGikT4a3y7IoZeZRXNHQpxDBF38YE1mUP2VsfC3AIRzjhpXZ6on4MLVJHT7nxXM05TBdNYnHG84ik1YAK6gwFzk5utElWqTxWrG] esta na tabela, timestamp 68
[w8RXgSoyRU6U] esta na tabela, timestamp 47
[EHY2YUHJSydgMDy8lgIO9D8diB78REjaIlxDfNlvaedj5CvidKUD7P4inPuNUWqumzajI5EwgZceM0VjCoKRcUA] esta na tabela, timestamp 6
[EujjjBwADBToO6OaTiqUc9VIon2mwCJpj0349mfWSax5tAZpnGxHWnkhc2Ge4mdd7wjZ77LygklwOuTiQQropkVy9shAps4jxnx2VRgR6IqjXNEO6Y] esta na tabela, timestamp 21
[RiLhVMLsSTkaGWqfk8d8aHWa4mqxrtnxyoGNvqNlV1rvCSrhNYxBgqqkvwclUmJolTh2xa3RlxCY3ZBF6pqhA8m1uLVxQpH] esta na tabela, timestamp 57
[H8ZnyRJSKyr2X7wGXt0MNF1eZtdYAQs462kzvjd7RdXpWkhSo0DslwSlP7JUD0ucsAcecqntVYoBsOisVqYOpyGIoxLBdqsgW9oHEOdsim25yxZsSrKtOqFnvbDLq3XIkwzmblHe0lW] esta na tabela, timestamp 23
[pEyR8FctwyuIPLt7jLnHhqR9HBBFFg6kfbzkkWDMAklizNbmMmcmD0TmPTwmEPYJOGDoRbaoOK6YqJ64Gcqw3j] esta na tabela, timestamp 8
[zEN0BVIvdczEQKRt748nHKNTXYr1NJMpLbKSLGzPCpV41VPGOUbtBHeYljmwjlGPIQyBB7TnjEf35Jl0Yqn8tsh6F9BHDcnNSSyS7fEHx6r1DvgakHXsuFUcn4oJgjt6OjZIDtAAzhUCjsGTZ5eXzRhO4IlKxtd4gDOcRQEIRFY2J] esta na tabela, timestamp 0
[D01zWhMGlEWFRE] esta na tabela, timestamp 11
[YEbpPLirfC9mjVoFlo61KEzwW8tv5KwxfbVoJ2kzvVAOgIGNzMksI6LPNE7LADk9qWqAZYYaM3yNNtAVfeyAV6sq9pMYNK6lNYMUO9opI18sEhAJvA4GPWPChrXG3HCekiRbXuHTEVvWX9chpu82RT2WlUM1w9hBFYQaf836Z9KqZFwI3E9oHV8McsF5OHucRK8W40l35KcTZKncIrcmqhvlXUIYWl1HDJuZT6JYfK0] esta na tabela, timestamp 53
[ndDwF1638HT8KX9LI5wX6bmJboUpmjsagckkBMF2LbKHxXpsPodVLXNx7pP6RMvMNecZy4ZXhcKpFHUrWSUgDjgShnkM5eHL9uhKHayb11T8tPlWdvvBhGsXwXqzXXzFtgpBakve8ltpWaH2DSNhWpe2oBfPTBpqzlJNNSqqjm5r3DQ9o5L6u3BQFCcukD0UFzqT4J1uKPFoeePOZOCJpPcE4DzLSaU] esta na tabela, timestamp 42
[neA99T6mVtIdPXP4JPtd1iSnPAyYJCmYvFVrqqpCBD494yRJNCBIw6Zt] esta na tabela, timestamp 16
[qePZZ6nAG3x4RSB1QeRV8Vk0TrKkbAutFZhl3xi1x23AenQFiqUc71wvkyT3ZQjy8g0rymXN98mEl4mVzGcjnWjBt1oUjeLZCduuyBaNBx48seggCgzGIc0B6uqJricQkBY41CD78rUsvx0pyeVUI7bIRP5izcufndI4DZ5IX1yKBsIcUoPcjHgTCVzGExLQW5ocnY720YFSf9GIyguCcw] esta na tabela, timestamp 63
[NKQLSlaFFoW39UWeO2SyrEEjQJZDkrin45JAmxy5RTP5p0wO3aQoKx3mmc0JlUhPTMYoWOTs5VeJQ8pOCjxW3pBWlHyhnOLd0T1Zepw0bswAYhtVWkIp32aU5hSGNAaMNynEn3uUTizJrpfx76p7763PFsVF3WFwzYac8JOF7] esta na tabela, timestamp 25
[tHAJu0cFgUbYTTDZpnSk70MsNOHsGGqPdseHKQuKN9fu9mPg8HfJhaaUowPUbnvMVZx3SodAgQlJhMs5WlzSOnaIfZog7a8CPchtdUMCoZ7NRDWwPDuOol4gs6MwYtDdTZlQFbSOah0wk9cdyBqZQsY6pgRPKAwBzWx1wXMDhRXO72NYk5U2dOSpHGSGP] esta na tabela, timestamp 43
[1NdTtR7GXElMwTBjWAug28AbbUktuVCdxcj2hEhN5yt1s7e75BYDeYl8FUNH3uyMxNnV3EU3EQdXc0X4FEcd9wYEQU68NwkjRueBJOgZ3PvDyoOI6eXXso01gaLQYmwnoCuVSCg620blk69YpQJ] esta na tabela, timestamp 18
[XCmfMiMBX4qjCg3LLPCL5nGpfRiUqclkjhsUf8DLGEyOZo1e9QciwEKtOGc9RhGJaksO8eM9YdVhFCfsjrBHU5spNw0b5Iq] esta na tabela, timestamp 30
[XONLIG7AN9ROYRMHV1DWGPC5YUNL6VPNDSD76JMRUWZWDRGJJICB3HZATKL9WG4HAWDIM7GL2I0DUYFQ3XEUJVXWSOBGAWUN4NQI9RNIXX6NOBTSI9VLYHXXERNVIJVCRBJITYGXRNVEJEVIKJEHIY7VALDWWUNYFDRPELPWMT5O6MH7LJHF58UFCQBPWPOKBMUWXAAJIBOCD] nao esta na tabela
[b9yCX97T] esta na tabela, timestamp 12
[oxwO0gVVtFeeNPHVnDsoqdFDgNPO5J1I0RLZWBCpVOMXNlJkPI3nXxtFM2ZV7CfCmKwWItSGw9XvQNcOyeSgUPJAGep2EVKENqm4zEKgiv52yxIyNXc5Z3t9ogM2sQN78zJgtqM6SDzcDn9Y] esta na tabela, timestamp 45
[2lmlX5mN2akaGX7CH7OuC2zluDgXOKQihRgzcFCBSnOgOTewrv6BHu12pkPR41Jkw2byZe3HoIbkK004qFZj7MEz9cAwZlOryensuvFK0NxQbemjM1] esta na tabela, timestamp 30
[c6DZfKJsFyTQkeXeDQxTaPXTgcdfOAss64Av8XEl46Onw2Nb6eKoTe55emaCMiIyl41wHAXLsJXf5glnMLjy2aR96JmxDGFlNROfBopy0v4iVRP3vpSQM5HRqzyQJapG172srbMB25etktXjrmFiCWURdMJpeWueHVrq6vfmJnccD0NY3GuBfn3WARe22Vx5ISI77cihXFh66PPMJymIhIXe85jiMWo] esta na tabela, timestamp 25
[lqfGfvL0olJ8kyytIpGLBehXOvESy7fSE] esta na tabela, timestamp 20
[5CI6nliOa1qLMA2brpTK5QlQGzi5rOUllD9Gt2uVYfrvWOh6LOQbHB5u3ghtpSE2TRHKXlHjHWN79VIzTqMVLpI8xRjzJgE6] esta na tabela, timestamp 34
